nr,scatter,real
12633,./data/scatter/12633s.png,./data/real/12633r.png
12634,./data/scatter/12634s.png,./data/real/12634r.png
12635,./data/scatter/12635s.png,./data/real/12635r.png
12636,./data/scatter/12636s.png,./data/real/12636r.png
12637,./data/scatter/12637s.png,./data/real/12637r.png
12638,./data/scatter/12638s.png,./data/real/12638r.png
12639,./data/scatter/12639s.png,./data/real/12639r.png
12640,./data/scatter/12640s.png,./data/real/12640r.png
12641,./data/scatter/12641s.png,./data/real/12641r.png
12642,./data/scatter/12642s.png,./data/real/12642r.png
12643,./data/scatter/12643s.png,./data/real/12643r.png
12644,./data/scatter/12644s.png,./data/real/12644r.png
12645,./data/scatter/12645s.png,./data/real/12645r.png
12646,./data/scatter/12646s.png,./data/real/12646r.png
12647,./data/scatter/12647s.png,./data/real/12647r.png
12648,./data/scatter/12648s.png,./data/real/12648r.png
12649,./data/scatter/12649s.png,./data/real/12649r.png
12650,./data/scatter/12650s.png,./data/real/12650r.png
12651,./data/scatter/12651s.png,./data/real/12651r.png
12652,./data/scatter/12652s.png,./data/real/12652r.png
12653,./data/scatter/12653s.png,./data/real/12653r.png
12654,./data/scatter/12654s.png,./data/real/12654r.png
12655,./data/scatter/12655s.png,./data/real/12655r.png
12656,./data/scatter/12656s.png,./data/real/12656r.png
12657,./data/scatter/12657s.png,./data/real/12657r.png
12658,./data/scatter/12658s.png,./data/real/12658r.png
12659,./data/scatter/12659s.png,./data/real/12659r.png
12660,./data/scatter/12660s.png,./data/real/12660r.png
12661,./data/scatter/12661s.png,./data/real/12661r.png
12662,./data/scatter/12662s.png,./data/real/12662r.png
12663,./data/scatter/12663s.png,./data/real/12663r.png
12664,./data/scatter/12664s.png,./data/real/12664r.png
12665,./data/scatter/12665s.png,./data/real/12665r.png
12666,./data/scatter/12666s.png,./data/real/12666r.png
12667,./data/scatter/12667s.png,./data/real/12667r.png
12668,./data/scatter/12668s.png,./data/real/12668r.png
12669,./data/scatter/12669s.png,./data/real/12669r.png
12670,./data/scatter/12670s.png,./data/real/12670r.png
12671,./data/scatter/12671s.png,./data/real/12671r.png
12672,./data/scatter/12672s.png,./data/real/12672r.png
12673,./data/scatter/12673s.png,./data/real/12673r.png
12674,./data/scatter/12674s.png,./data/real/12674r.png
12675,./data/scatter/12675s.png,./data/real/12675r.png
12676,./data/scatter/12676s.png,./data/real/12676r.png
12677,./data/scatter/12677s.png,./data/real/12677r.png
12678,./data/scatter/12678s.png,./data/real/12678r.png
12679,./data/scatter/12679s.png,./data/real/12679r.png
12680,./data/scatter/12680s.png,./data/real/12680r.png
12681,./data/scatter/12681s.png,./data/real/12681r.png
12682,./data/scatter/12682s.png,./data/real/12682r.png
12683,./data/scatter/12683s.png,./data/real/12683r.png
12684,./data/scatter/12684s.png,./data/real/12684r.png
12685,./data/scatter/12685s.png,./data/real/12685r.png
12686,./data/scatter/12686s.png,./data/real/12686r.png
12687,./data/scatter/12687s.png,./data/real/12687r.png
12688,./data/scatter/12688s.png,./data/real/12688r.png
12689,./data/scatter/12689s.png,./data/real/12689r.png
12690,./data/scatter/12690s.png,./data/real/12690r.png
12691,./data/scatter/12691s.png,./data/real/12691r.png
12692,./data/scatter/12692s.png,./data/real/12692r.png
12693,./data/scatter/12693s.png,./data/real/12693r.png
12694,./data/scatter/12694s.png,./data/real/12694r.png
12695,./data/scatter/12695s.png,./data/real/12695r.png
12696,./data/scatter/12696s.png,./data/real/12696r.png
12697,./data/scatter/12697s.png,./data/real/12697r.png
12698,./data/scatter/12698s.png,./data/real/12698r.png
12699,./data/scatter/12699s.png,./data/real/12699r.png
12700,./data/scatter/12700s.png,./data/real/12700r.png
12701,./data/scatter/12701s.png,./data/real/12701r.png
12702,./data/scatter/12702s.png,./data/real/12702r.png
12703,./data/scatter/12703s.png,./data/real/12703r.png
12704,./data/scatter/12704s.png,./data/real/12704r.png
12705,./data/scatter/12705s.png,./data/real/12705r.png
12706,./data/scatter/12706s.png,./data/real/12706r.png
12707,./data/scatter/12707s.png,./data/real/12707r.png
12708,./data/scatter/12708s.png,./data/real/12708r.png
12709,./data/scatter/12709s.png,./data/real/12709r.png
12710,./data/scatter/12710s.png,./data/real/12710r.png
12711,./data/scatter/12711s.png,./data/real/12711r.png
12712,./data/scatter/12712s.png,./data/real/12712r.png
12713,./data/scatter/12713s.png,./data/real/12713r.png
12714,./data/scatter/12714s.png,./data/real/12714r.png
12715,./data/scatter/12715s.png,./data/real/12715r.png
12716,./data/scatter/12716s.png,./data/real/12716r.png
12717,./data/scatter/12717s.png,./data/real/12717r.png
12718,./data/scatter/12718s.png,./data/real/12718r.png
12719,./data/scatter/12719s.png,./data/real/12719r.png
12720,./data/scatter/12720s.png,./data/real/12720r.png
12721,./data/scatter/12721s.png,./data/real/12721r.png
12722,./data/scatter/12722s.png,./data/real/12722r.png
12723,./data/scatter/12723s.png,./data/real/12723r.png
12724,./data/scatter/12724s.png,./data/real/12724r.png
12725,./data/scatter/12725s.png,./data/real/12725r.png
12726,./data/scatter/12726s.png,./data/real/12726r.png
12727,./data/scatter/12727s.png,./data/real/12727r.png
12728,./data/scatter/12728s.png,./data/real/12728r.png
12729,./data/scatter/12729s.png,./data/real/12729r.png
12730,./data/scatter/12730s.png,./data/real/12730r.png
12731,./data/scatter/12731s.png,./data/real/12731r.png
12732,./data/scatter/12732s.png,./data/real/12732r.png
12733,./data/scatter/12733s.png,./data/real/12733r.png
12734,./data/scatter/12734s.png,./data/real/12734r.png
12735,./data/scatter/12735s.png,./data/real/12735r.png
12736,./data/scatter/12736s.png,./data/real/12736r.png
12737,./data/scatter/12737s.png,./data/real/12737r.png
12738,./data/scatter/12738s.png,./data/real/12738r.png
12739,./data/scatter/12739s.png,./data/real/12739r.png
12740,./data/scatter/12740s.png,./data/real/12740r.png
12741,./data/scatter/12741s.png,./data/real/12741r.png
12742,./data/scatter/12742s.png,./data/real/12742r.png
12743,./data/scatter/12743s.png,./data/real/12743r.png
12744,./data/scatter/12744s.png,./data/real/12744r.png
12745,./data/scatter/12745s.png,./data/real/12745r.png
12746,./data/scatter/12746s.png,./data/real/12746r.png
12747,./data/scatter/12747s.png,./data/real/12747r.png
12748,./data/scatter/12748s.png,./data/real/12748r.png
12749,./data/scatter/12749s.png,./data/real/12749r.png
12750,./data/scatter/12750s.png,./data/real/12750r.png
12751,./data/scatter/12751s.png,./data/real/12751r.png
12752,./data/scatter/12752s.png,./data/real/12752r.png
12753,./data/scatter/12753s.png,./data/real/12753r.png
12754,./data/scatter/12754s.png,./data/real/12754r.png
12755,./data/scatter/12755s.png,./data/real/12755r.png
12756,./data/scatter/12756s.png,./data/real/12756r.png
12757,./data/scatter/12757s.png,./data/real/12757r.png
12758,./data/scatter/12758s.png,./data/real/12758r.png
12759,./data/scatter/12759s.png,./data/real/12759r.png
12760,./data/scatter/12760s.png,./data/real/12760r.png
12761,./data/scatter/12761s.png,./data/real/12761r.png
12762,./data/scatter/12762s.png,./data/real/12762r.png
12763,./data/scatter/12763s.png,./data/real/12763r.png
12764,./data/scatter/12764s.png,./data/real/12764r.png
12765,./data/scatter/12765s.png,./data/real/12765r.png
12766,./data/scatter/12766s.png,./data/real/12766r.png
12767,./data/scatter/12767s.png,./data/real/12767r.png
12768,./data/scatter/12768s.png,./data/real/12768r.png
12769,./data/scatter/12769s.png,./data/real/12769r.png
12770,./data/scatter/12770s.png,./data/real/12770r.png
12771,./data/scatter/12771s.png,./data/real/12771r.png
12772,./data/scatter/12772s.png,./data/real/12772r.png
12773,./data/scatter/12773s.png,./data/real/12773r.png
12774,./data/scatter/12774s.png,./data/real/12774r.png
12775,./data/scatter/12775s.png,./data/real/12775r.png
12776,./data/scatter/12776s.png,./data/real/12776r.png
12777,./data/scatter/12777s.png,./data/real/12777r.png
12778,./data/scatter/12778s.png,./data/real/12778r.png
12779,./data/scatter/12779s.png,./data/real/12779r.png
12780,./data/scatter/12780s.png,./data/real/12780r.png
12781,./data/scatter/12781s.png,./data/real/12781r.png
12782,./data/scatter/12782s.png,./data/real/12782r.png
12783,./data/scatter/12783s.png,./data/real/12783r.png
12784,./data/scatter/12784s.png,./data/real/12784r.png
12785,./data/scatter/12785s.png,./data/real/12785r.png
12786,./data/scatter/12786s.png,./data/real/12786r.png
12787,./data/scatter/12787s.png,./data/real/12787r.png
12788,./data/scatter/12788s.png,./data/real/12788r.png
12789,./data/scatter/12789s.png,./data/real/12789r.png
12790,./data/scatter/12790s.png,./data/real/12790r.png
12791,./data/scatter/12791s.png,./data/real/12791r.png
12792,./data/scatter/12792s.png,./data/real/12792r.png
12793,./data/scatter/12793s.png,./data/real/12793r.png
12794,./data/scatter/12794s.png,./data/real/12794r.png
12795,./data/scatter/12795s.png,./data/real/12795r.png
12796,./data/scatter/12796s.png,./data/real/12796r.png
12797,./data/scatter/12797s.png,./data/real/12797r.png
12798,./data/scatter/12798s.png,./data/real/12798r.png
12799,./data/scatter/12799s.png,./data/real/12799r.png
12800,./data/scatter/12800s.png,./data/real/12800r.png
12801,./data/scatter/12801s.png,./data/real/12801r.png
12802,./data/scatter/12802s.png,./data/real/12802r.png
12803,./data/scatter/12803s.png,./data/real/12803r.png
12804,./data/scatter/12804s.png,./data/real/12804r.png
12805,./data/scatter/12805s.png,./data/real/12805r.png
12806,./data/scatter/12806s.png,./data/real/12806r.png
12807,./data/scatter/12807s.png,./data/real/12807r.png
12808,./data/scatter/12808s.png,./data/real/12808r.png
12809,./data/scatter/12809s.png,./data/real/12809r.png
12810,./data/scatter/12810s.png,./data/real/12810r.png
12811,./data/scatter/12811s.png,./data/real/12811r.png
12812,./data/scatter/12812s.png,./data/real/12812r.png
12813,./data/scatter/12813s.png,./data/real/12813r.png
12814,./data/scatter/12814s.png,./data/real/12814r.png
12815,./data/scatter/12815s.png,./data/real/12815r.png
12816,./data/scatter/12816s.png,./data/real/12816r.png
12817,./data/scatter/12817s.png,./data/real/12817r.png
12818,./data/scatter/12818s.png,./data/real/12818r.png
12819,./data/scatter/12819s.png,./data/real/12819r.png
12820,./data/scatter/12820s.png,./data/real/12820r.png
12821,./data/scatter/12821s.png,./data/real/12821r.png
12822,./data/scatter/12822s.png,./data/real/12822r.png
12823,./data/scatter/12823s.png,./data/real/12823r.png
12824,./data/scatter/12824s.png,./data/real/12824r.png
12825,./data/scatter/12825s.png,./data/real/12825r.png
12826,./data/scatter/12826s.png,./data/real/12826r.png
12827,./data/scatter/12827s.png,./data/real/12827r.png
12828,./data/scatter/12828s.png,./data/real/12828r.png
12829,./data/scatter/12829s.png,./data/real/12829r.png
12830,./data/scatter/12830s.png,./data/real/12830r.png
12831,./data/scatter/12831s.png,./data/real/12831r.png
12832,./data/scatter/12832s.png,./data/real/12832r.png
12833,./data/scatter/12833s.png,./data/real/12833r.png
12834,./data/scatter/12834s.png,./data/real/12834r.png
12835,./data/scatter/12835s.png,./data/real/12835r.png
12836,./data/scatter/12836s.png,./data/real/12836r.png
12837,./data/scatter/12837s.png,./data/real/12837r.png
12838,./data/scatter/12838s.png,./data/real/12838r.png
12839,./data/scatter/12839s.png,./data/real/12839r.png
12840,./data/scatter/12840s.png,./data/real/12840r.png
12841,./data/scatter/12841s.png,./data/real/12841r.png
12842,./data/scatter/12842s.png,./data/real/12842r.png
12843,./data/scatter/12843s.png,./data/real/12843r.png
12844,./data/scatter/12844s.png,./data/real/12844r.png
12845,./data/scatter/12845s.png,./data/real/12845r.png
12846,./data/scatter/12846s.png,./data/real/12846r.png
12847,./data/scatter/12847s.png,./data/real/12847r.png
12848,./data/scatter/12848s.png,./data/real/12848r.png
12849,./data/scatter/12849s.png,./data/real/12849r.png
12850,./data/scatter/12850s.png,./data/real/12850r.png
12851,./data/scatter/12851s.png,./data/real/12851r.png
12852,./data/scatter/12852s.png,./data/real/12852r.png
12853,./data/scatter/12853s.png,./data/real/12853r.png
12854,./data/scatter/12854s.png,./data/real/12854r.png
12855,./data/scatter/12855s.png,./data/real/12855r.png
12856,./data/scatter/12856s.png,./data/real/12856r.png
12857,./data/scatter/12857s.png,./data/real/12857r.png
12858,./data/scatter/12858s.png,./data/real/12858r.png
12859,./data/scatter/12859s.png,./data/real/12859r.png
12860,./data/scatter/12860s.png,./data/real/12860r.png
12861,./data/scatter/12861s.png,./data/real/12861r.png
12862,./data/scatter/12862s.png,./data/real/12862r.png
12863,./data/scatter/12863s.png,./data/real/12863r.png
12864,./data/scatter/12864s.png,./data/real/12864r.png
12865,./data/scatter/12865s.png,./data/real/12865r.png
12866,./data/scatter/12866s.png,./data/real/12866r.png
12867,./data/scatter/12867s.png,./data/real/12867r.png
12868,./data/scatter/12868s.png,./data/real/12868r.png
12869,./data/scatter/12869s.png,./data/real/12869r.png
12870,./data/scatter/12870s.png,./data/real/12870r.png
12871,./data/scatter/12871s.png,./data/real/12871r.png
12872,./data/scatter/12872s.png,./data/real/12872r.png
12873,./data/scatter/12873s.png,./data/real/12873r.png
12874,./data/scatter/12874s.png,./data/real/12874r.png
12875,./data/scatter/12875s.png,./data/real/12875r.png
12876,./data/scatter/12876s.png,./data/real/12876r.png
12877,./data/scatter/12877s.png,./data/real/12877r.png
12878,./data/scatter/12878s.png,./data/real/12878r.png
12879,./data/scatter/12879s.png,./data/real/12879r.png
12880,./data/scatter/12880s.png,./data/real/12880r.png
12881,./data/scatter/12881s.png,./data/real/12881r.png
12882,./data/scatter/12882s.png,./data/real/12882r.png
12883,./data/scatter/12883s.png,./data/real/12883r.png
12884,./data/scatter/12884s.png,./data/real/12884r.png
12885,./data/scatter/12885s.png,./data/real/12885r.png
12886,./data/scatter/12886s.png,./data/real/12886r.png
12887,./data/scatter/12887s.png,./data/real/12887r.png
12888,./data/scatter/12888s.png,./data/real/12888r.png
12889,./data/scatter/12889s.png,./data/real/12889r.png
12890,./data/scatter/12890s.png,./data/real/12890r.png
12891,./data/scatter/12891s.png,./data/real/12891r.png
12892,./data/scatter/12892s.png,./data/real/12892r.png
12893,./data/scatter/12893s.png,./data/real/12893r.png
12894,./data/scatter/12894s.png,./data/real/12894r.png
12895,./data/scatter/12895s.png,./data/real/12895r.png
12896,./data/scatter/12896s.png,./data/real/12896r.png
12897,./data/scatter/12897s.png,./data/real/12897r.png
12898,./data/scatter/12898s.png,./data/real/12898r.png
12899,./data/scatter/12899s.png,./data/real/12899r.png
12900,./data/scatter/12900s.png,./data/real/12900r.png
12901,./data/scatter/12901s.png,./data/real/12901r.png
12902,./data/scatter/12902s.png,./data/real/12902r.png
12903,./data/scatter/12903s.png,./data/real/12903r.png
12904,./data/scatter/12904s.png,./data/real/12904r.png
12905,./data/scatter/12905s.png,./data/real/12905r.png
12906,./data/scatter/12906s.png,./data/real/12906r.png
12907,./data/scatter/12907s.png,./data/real/12907r.png
12908,./data/scatter/12908s.png,./data/real/12908r.png
12909,./data/scatter/12909s.png,./data/real/12909r.png
12910,./data/scatter/12910s.png,./data/real/12910r.png
12911,./data/scatter/12911s.png,./data/real/12911r.png
12912,./data/scatter/12912s.png,./data/real/12912r.png
12913,./data/scatter/12913s.png,./data/real/12913r.png
12914,./data/scatter/12914s.png,./data/real/12914r.png
12915,./data/scatter/12915s.png,./data/real/12915r.png
12916,./data/scatter/12916s.png,./data/real/12916r.png
12917,./data/scatter/12917s.png,./data/real/12917r.png
12918,./data/scatter/12918s.png,./data/real/12918r.png
12919,./data/scatter/12919s.png,./data/real/12919r.png
12920,./data/scatter/12920s.png,./data/real/12920r.png
12921,./data/scatter/12921s.png,./data/real/12921r.png
12922,./data/scatter/12922s.png,./data/real/12922r.png
12923,./data/scatter/12923s.png,./data/real/12923r.png
12924,./data/scatter/12924s.png,./data/real/12924r.png
12925,./data/scatter/12925s.png,./data/real/12925r.png
12926,./data/scatter/12926s.png,./data/real/12926r.png
12927,./data/scatter/12927s.png,./data/real/12927r.png
12928,./data/scatter/12928s.png,./data/real/12928r.png
12929,./data/scatter/12929s.png,./data/real/12929r.png
12930,./data/scatter/12930s.png,./data/real/12930r.png
12931,./data/scatter/12931s.png,./data/real/12931r.png
12932,./data/scatter/12932s.png,./data/real/12932r.png
12933,./data/scatter/12933s.png,./data/real/12933r.png
